"","GOID","cluster","ChangCTLvsMDD_ACC_Female","ChangCTLvsMDD_ACC_Male","ChangCTLvsMDD_DLPFC_Female","ChangCTLvsMDD_DLPFC_Male","Female.Anterior.Insula","Female.BA8.9","Female.BA11","Female.BA25","Female.Nac","Female.Subic","Male.Anterior.Insula","Male.BA8.9","Male.BA11","Male.BA25","Male.Nac","Male.Subic","female_ancg","female_dlpfc","female_nacc","male_ancg","male_dlpfc","male_nacc","ClusterTheme","UserTheme","pVal","TERM"
"115","GO:0001525",300,5.927150598,7.003097941,7.872803427,4.473400569,0,3.227933138,0,1.792255778,3.09192788,1.386750766,3.063947314,3.210324321,3.09192788,6.573193456,0,2.51069354,4.298614885,2.283821836,0,8.755764822,7.091805587,8.322933242,"tracheal system","blood vessels",0.139438741079336,"angiogenesis"
"116","GO:0001530",260,0,0,0,0,0,1.457655696,0,0,0,0,0,0,0,0,0,0,0,1.929832066,0,2.617578521,2.125795772,0,"lipoprotein particle","lipoprotein particle",2.19440280374617e-25,"lipopolysaccharide binding"
"117","GO:0001533",113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.648443205,0,0,0,0,"plasma membrane","plasma membrane",0.000796884513508649,"cornified envelope"
"118","GO:0001539",197,0,2.103252162,2.082729545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"motor proteins","motor proteins",5.50451982335999e-06,"cilium or flagellum-dependent cell motility"
"119","GO:0001540",396,2.471506778,0,0,0,0,2.068556175,0,4.632541743,0,3.133089587,0,0,0,0,0,0,0,1.989030247,0,1.7046852,2.311931512,0,"compound consisting","compound consisting",0.716194722005193,"amyloid-beta binding"
"120","GO:0001541",130,2.840122286,0,1.897280902,1.478966106,0,0,0,0,0,0,0,1.75970237,0,2.832417065,0,0,0,0,0,2.715254935,1.600691807,1.559680393,"mammary gland","mammary gland",0.303196735698944,"ovarian follicle development"
"121","GO:0001556",81,0,0,0,0,0,0,1.817625295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"morphogenetic shape \ process independent","morphogenetic shape \ process independent",0.257040159202661,"oocyte maturation"
"122","GO:0001558",284,2.480036042,5.267338311,6.894022766,8.512979889,1.394776427,2.376775838,1.558373916,2.292627948,4.040869108,0,3.755869381,0,4.040869108,9.193671658,2.965391663,0,1.739197085,3.632766416,0,7.135882024,10.2257327,4.617647368,"cell death","cell aging",3.99181856379972e-15,"regulation of cell growth"
"123","GO:0001562",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.473527925,2.491890301,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to protozoan"
"124","GO:0001568",55,8.124584061,9.03413791,10.96224612,5.436478018,0,3.905428922,0,2.404389028,5.941707676,1.809487965,3.253072705,6.565737504,5.260560934,9.058823272,1.957204697,2.813038109,7.154640313,3.796386256,1.567979957,14.0741601,10.20570793,12.04561672,"mature structure","mature structure",1.0286954091169e-24,"blood vessel development"
"125","GO:0001569",39,0,0,3.012635477,3.221321423,0,0,0,1.840555403,1.685620202,0,0,1.426972271,0,0,0,0,0,0,0,0,4.625550856,4.549058681,"epithelial cell","ureteric bud",0.987864567158072,"branching involved in blood vessel morphogenesis"
"126","GO:0001570",70,1.610546367,0,2.616526052,0,1.418188839,0,0,0,2.727559298,0,2.365454853,4.072411853,1.808490195,3.63826218,1.548825799,0,3.678125438,0,1.62942755,5.601136242,2.016268755,5.639752079,"endothelial cell","endothelial cell",0.00226760225341615,"vasculogenesis"
"127","GO:0001618",337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.914556364,1.788994197,0,"viral process","host organism",0.689642875303018,"virus receptor activity"
"128","GO:0001649",397,0,2.662236485,1.595116241,0,0,0,1.959844811,0,0,2.423310223,0,1.302011885,0,1.859543158,0,0,0,0,0,2.716280341,0,2.200769231,"cell acquires","cell acquires",2.01477093379316e-07,"osteoblast differentiation"
"129","GO:0001650",220,0,1.836719113,2.731410391,0,0,0,1.790662573,0,0,0,1.496667562,1.73159493,0,0,0,0,0,0,0,0,0,0,"species trophozoite \ trophozoite stage","basal body",0.71285227769156,"fibrillar center"
"130","GO:0001653",327,0,0,0,0,0,0,0,0,0,0,1.385038509,0,0,0,0,0,1.416479431,1.344838205,0,0,0,0,"cell activity","cell activity",0.802737639648953,"peptide receptor activity"
"131","GO:0001654",55,3.101162505,3.323128764,1.726393274,1.982602093,2.238500019,0,0,1.56773129,0,0,0,1.836206029,0,2.530690885,0,0,1.605732689,0,0,3.742326025,4.428068669,0,"mature structure","mature structure",1.0286954091169e-24,"eye development"
"132","GO:0001655",190,3.672312884,5.062650112,4.25251509,2.857375105,2.502646814,3.880291656,0,2.385160229,0,1.884767829,0,0,3.111912912,3.135259646,1.475956136,0,2.412446557,0,2.3131272,6.788399458,5.066301272,4.876407967,"mature structure","mature structure \ specific outcome",2.27103936795785e-12,"urogenital system development"
"133","GO:0001656",190,0,1.619396696,0,0,0,1.466696715,0,0,0,0,0,0,0,0,0,0,2.428730514,0,0,2.597226462,0,4.177226135,"mature structure","mature structure \ specific outcome",2.27103936795785e-12,"metanephros development"
"134","GO:0001657",190,3.628210264,3.191672275,2.335671748,0,1.328452478,0,0,0,0,0,0,1.322352249,0,0,0,0,3.445178419,0,0,2.685060924,3.466371681,3.381561246,"mature structure","mature structure \ specific outcome",2.27103936795785e-12,"ureteric bud development"
"135","GO:0001658",39,1.567050254,0,0,0,1.844601459,0,0,0,0,0,0,0,0,0,0,0,1.390218308,0,0,1.494375935,1.888352003,3.832255901,"epithelial cell","ureteric bud",0.987864567158072,"branching involved in ureteric bud morphogenesis"
"136","GO:0001659",146,0,2.237465466,0,0,2.185465779,1.625699163,1.514372255,3.192150789,0,1.722825922,0,0,0,1.580879247,0,0,0,0,0,1.966854652,3.528954874,1.346650004,"shear stress","hydrogen ion",0.000386030482363503,"temperature homeostasis"
"137","GO:0001664",277,1.647085761,3.613738839,1.506124525,0,0,1.306935162,1.944896472,0,0,0,0,1.860518776,0,2.241053374,1.568496259,0,0,0,0,4.217564051,4.12910315,0,"chemokine receptor","signaling protein \ smad signaling",5.50455894842482e-05,"G protein-coupled receptor binding"
"138","GO:0001666",34,2.013632125,7.238156465,8.976067463,4.148264604,1.718533102,3.009159441,10.2766882,3.483346425,1.323107501,1.729018201,0,5.425723396,1.323107501,14.4163779,0,1.735668821,1.716782168,0,1.514764981,5.670247901,5.323501012,7.121079698,"enzyme production \ movement secretion \ production gene \ secretion enzyme","enzyme production \ movement secretion \ production gene \ secretion enzyme",2.08250416776334e-44,"response to hypoxia"
"139","GO:0001667",281,5.815279482,3.679596987,5.048643784,4.405535305,0,0,0,2.976633803,0,0,1.948847878,1.35959002,2.559457229,5.705759002,0,0,4.830874283,0,0,1.421917055,1.624598866,7.099968047,"cell division","cell division",0.0616235731290334,"ameboidal-type cell migration"
"140","GO:0001669",267,0,0,0,0,0,0,0,1.397314023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"double fertilization","principal piece",0.997973787924136,"acrosomal vesicle"
"141","GO:0001671",236,0,0,6.445636033,0,0,0,2.596821455,0,0,0,0,0,0,0,0,0,2.909984845,0,0,4.071279791,1.375421616,3.468336981,"nonterminal peptide","substrate molecule",0.00324090644509309,"ATPase activator activity"
"142","GO:0001673",267,0,1.728588384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"double fertilization","principal piece",0.997973787924136,"male germ cell nucleus"
"143","GO:0001676",248,0,0,0,0,0,0,1.470483589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"individual cells","fatty acid",0.0194872045260805,"long-chain fatty acid metabolic process"
"144","GO:0001678",200,1.815062223,0,3.137417035,0,0,2.068556175,1.864636633,0,0,1.46347346,0,0,0,2.216437032,1.330303587,0,1.457174676,0,1.408706969,2.333137312,1.614800729,5.686876354,"internal steady","internal steady",6.5577385571429e-15,"cellular glucose homeostasis"
"145","GO:0001701",177,3.311457065,1.689396317,3.75761557,2.574638826,0,0,3.079334074,1.655381691,1.312659152,0,0,0,1.778806851,4.962690081,1.370644351,0,2.768354815,1.549218662,0,6.84182417,2.973575152,6.389746501,"process occurring","process occurring",0.0944731040646779,"in utero embryonic development"
"146","GO:0001702",69,0,0,0,2.402783847,0,1.72665762,0,0,1.848788225,0,0,1.585900869,0,2.632758389,0,0,3.06889362,0,0,0,0,0,"neural tube","neural ectoderm",0.996662952564569,"gastrulation with mouth forming second"
"147","GO:0001704",20,1.517266899,3.147073601,3.798720365,1.801405301,7.518948331,3.394238123,0,2.309033889,1.302319693,1.979905656,0,1.560580648,0,0,0,1.904392405,0,0,0,1.964012785,1.370532199,1.926509393,"epithelial cell","epithelial cell",0.00428306176717297,"formation of primary germ layer"
"148","GO:0001706",69,0,0,0,0,7.030255718,4.10928066,0,3.559899748,0,2.15113895,0,0,0,0,0,2.846024042,0,0,0,0,0,0,"neural tube","neural ectoderm",0.996662952564569,"endoderm formation"
"149","GO:0001707",275,1.722858416,3.648120325,5.167625504,1.972025191,2.534133583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.630387477,1.380137701,1.340711797,"process pertains","cerebellar cortex",0.995669631038434,"mesoderm formation"
"150","GO:0001709",276,0,0,0,0,1.823634865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"differentiating autonomously","developmental fate",0.999093245456782,"cell fate determination"
"151","GO:0001710",276,0,0,1.36819058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"differentiating autonomously","developmental fate",0.999093245456782,"mesodermal cell fate commitment"
"152","GO:0001725",291,0,0,0,0,0,3.480736324,0,0,0,0,1.38395005,0,1.826209001,0,1.561088963,0,0,0,0,2.218501278,2.865595019,0,"actin filament","actin filament",0.000796884513508649,"stress fiber"
"153","GO:0001726",220,7.365880988,5.092937608,5.048643784,6.710346287,1.311403296,0,0,2.976633803,2.559457229,1.837647306,1.948847878,2.492600883,0,10.88871192,1.489489024,0,2.484169108,2.673781024,0,2.368430801,3.408481207,3.972719499,"species trophozoite \ trophozoite stage","basal body",0.71285227769156,"ruffle"
"154","GO:0001736",387,0,0,0,0,0,0,0,2.124454207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"outer segment","zonula adherens",0.000991561045903045,"establishment of planar polarity"
"155","GO:0001738",20,0,0,0,0,0,0,0,1.471646923,0,0,0,0,0,0,0,0,0,0,0,0,1.747133729,0,"epithelial cell","epithelial cell",0.00428306176717297,"morphogenesis of a polarized epithelium"
"156","GO:0001754",397,0,0,0,1.675912602,0,0,0,0,0,0,0,1.964384343,0,0,1.918737899,0,0,0,0,4.025617985,3.750726349,0,"cell acquires","cell acquires",2.01477093379316e-07,"eye photoreceptor cell differentiation"
"157","GO:0001755",47,2.726053993,0,0,3.056637492,0,0,0,0,0,0,0,0,0,1.366461956,0,0,0,0,0,0,0,4.18905056,"differentiation includes","glial cells",0.58184606348732,"neural crest cell migration"
"158","GO:0001756",69,0,2.007174298,3.646012723,0,0,0,0,0,2.908569252,0,0,0,0,0,0,0,0,0,0,1.677877575,1.416454742,2.130954866,"neural tube","neural ectoderm",0.996662952564569,"somitogenesis"
"159","GO:0001759",62,0,0,1.36819058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"animal organ","organism's body",5.77861511963953e-07,"organ induction"
"160","GO:0001763",298,4.136761088,2.713917027,5.015613326,3.386780068,3.055839403,2.459346307,0,3.207717444,3.566635753,0,1.357481883,2.098103968,1.429140978,2.677341362,1.602824005,1.432134868,6.123257971,1.317509201,3.584132068,4.557455824,7.862489712,5.114907971,"anatomical structures","anatomical structures",0.00566412505796602,"morphogenesis of a branching structure"
"161","GO:0001764",47,0,5.414248994,2.425544077,2.333407004,0,0,0,0,0,0,2.658509971,2.873084555,1.94022183,2.197622592,2.019705343,0,0,0,0,1.852507444,0,0,"differentiation includes","glial cells",0.58184606348732,"neuron migration"
"162","GO:0001765",52,0,0,1.518553728,0,1.339638599,0,0,0,0,0,0,0,0,0,0,0,4.203827616,0,3.251489375,0,0,0,"aggregation arrangement","aggregation arrangement",0.00243255257745213,"membrane raft assembly"
"163","GO:0001771",339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.374695164,0,0,0,"soluble factor","cytokine chemokine \ soluble factor",1.58354172878802e-06,"immunological synapse formation"
"164","GO:0001772",339,3.189177183,2.53489437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"soluble factor","cytokine chemokine \ soluble factor",1.58354172878802e-06,"immunological synapse"
"165","GO:0001773",339,4.383595218,2.337157204,2.384256815,0,0,0,0,1.9697262,0,0,0,0,0,2.562130984,0,0,0,0,0,2.0642364,0,1.410261768,"soluble factor","cytokine chemokine \ soluble factor",1.58354172878802e-06,"myeloid dendritic cell activation"
"166","GO:0001774",339,4.122861497,0,0,0,0,0,0,4.558398681,0,2.868631048,0,0,0,0,0,0,0,0,0,0,0,0,"soluble factor","cytokine chemokine \ soluble factor",1.58354172878802e-06,"microglial cell activation"
"167","GO:0001776",339,1.632124934,0,0,0,2.45587566,0,0,0,0,0,0,0,0,2.252578679,0,0,0,0,0,1.541129012,0,0,"soluble factor","cytokine chemokine \ soluble factor",1.58354172878802e-06,"leukocyte homeostasis"
"168","GO:0001780",339,0,0,0,0,1.339638599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"soluble factor","cytokine chemokine \ soluble factor",1.58354172878802e-06,"neutrophil homeostasis"
"169","GO:0001782",326,2.092045054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.377732936,"positive alpha","mitogen cytokine",0.00748617803883814,"B cell homeostasis"
"170","GO:0001784",396,1.432192789,0,4.583583399,0,0,0,0,0,0,1.300081438,0,1.909226864,1.322825041,3.130118615,0,0,0,0,0,0,1.747133729,0,"compound consisting","compound consisting",0.716194722005193,"phosphotyrosine residue binding"
"171","GO:0001816",381,1.404003163,0,0,1.540943238,0,1.88634839,0,0,0,1.985530191,0,0,0,0,0,0,1.980740382,0,0,4.779250928,0,2.737045057,"cytokine production","cytokine due",0.934448835119549,"cytokine production"
"172","GO:0001818",159,11.73753939,3.688193797,8.780517445,5.588630502,5.167666878,4.208367772,3.675980351,4.771073005,1.605722822,2.073860939,0,2.405668971,0,4.540743397,0,2.708693396,3.266254283,3.201091648,3.286265685,4.879311907,6.213746594,6.714246054,"cell differentiation","cell differentiation",0.0160148412640548,"negative regulation of cytokine production"
"173","GO:0001819",199,8.576046655,10.23157944,9.613666901,10.33685578,4.087545195,2.778221966,1.875736426,7.766388239,0,2.702303552,0,6.449991484,4.530052632,9.411001121,1.923868791,0,1.752140214,0,3.501649255,8.529474316,8.64240673,18.38276338,"natural killer","mediated immunity",1.01860947644546e-17,"positive regulation of cytokine production"
"174","GO:0001822",55,3.229073834,3.906785199,2.832327452,2.327920892,2.07770401,3.070264757,0,2.713036816,0,2.190144286,1.357810799,0,2.872340794,2.515234024,1.664303803,0,2.775763628,0,2.564560179,7.108031123,5.09470837,4.914096593,"mature structure","mature structure",1.0286954091169e-24,"kidney development"
"175","GO:0001823",190,3.452050262,3.041086366,2.180272568,0,0,0,0,0,0,0,0,0,0,1.322770849,0,0,3.313647779,0,0,2.541032238,3.312870451,3.228918676,"mature structure","mature structure \ specific outcome",2.27103936795785e-12,"mesonephros development"
"176","GO:0001824",190,0,0,0,0,0,0,1.864636633,2.587031122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"mature structure","mature structure \ specific outcome",2.27103936795785e-12,"blastocyst development"
"177","GO:0001825",20,0,0,0,0,0,0,0,1.656463478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"epithelial cell","epithelial cell",0.00428306176717297,"blastocyst formation"
"178","GO:0001832",20,0,1.577195967,0,0,0,0,1.817625295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"epithelial cell","epithelial cell",0.00428306176717297,"blastocyst growth"
"179","GO:0001833",123,0,0,0,0,0,0,2.095174436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cell population","stem cell",0.000285588397490364,"inner cell mass cell proliferation"
"180","GO:0001836",112,0,0,0,0,0,0,1.650695427,0,0,0,0,0,0,3.7545143,0,0,0,0,0,0,0,0,"er membrane","cytoplasmic proteasome \ er resident",0.215633077833215,"release of cytochrome c from mitochondria"
"181","GO:0001837",20,1.415629056,1.637837538,2.896434125,4.015256116,3.35265565,1.481091571,1.331160797,0,3.461262077,1.613854971,0,0,0,3.21632414,0,0,1.60739732,0,0,3.38461909,2.564560179,4.213800326,"epithelial cell","epithelial cell",0.00428306176717297,"epithelial to mesenchymal transition"
"182","GO:0001838",177,2.558060086,0,1.871901994,0,0,0,0,0,0,0,0,0,0,3.942652619,0,0,1.862625687,0,0,2.401625379,2.527357706,1.798695003,"process occurring","process occurring",0.0944731040646779,"embryonic epithelial tube formation"
"183","GO:0001841",69,1.666008805,1.332508192,0,0,0,0,0,0,1.399406913,0,0,0,0,4.604937041,0,0,1.361634346,0,0,2.148578737,1.492789627,1.443012858,"neural tube","neural ectoderm",0.996662952564569,"neural tube formation"
"184","GO:0001843",69,1.917706987,0,1.562883654,0,0,1.397972957,0,0,0,0,0,0,0,3.690055053,0,0,0,0,0,0,0,0,"neural tube","neural ectoderm",0.996662952564569,"neural tube closure"
"185","GO:0001846",260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.544039672,0,0,"lipoprotein particle","lipoprotein particle",2.19440280374617e-25,"opsonin binding"
"186","GO:0001848",28,1.324214174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"factor receptor","factor receptor",0.00690943502917213,"complement binding"
"187","GO:0001882",396,0,0,0,0,0,0,0,0,0,0,1.868316218,0,0,0,0,0,0,0,0,0,0,0,"compound consisting","compound consisting",0.716194722005193,"nucleoside binding"
"188","GO:0001883",396,0,0,0,0,0,0,0,0,0,0,1.903529334,0,0,0,0,0,0,0,0,0,0,0,"compound consisting","compound consisting",0.716194722005193,"purine nucleoside binding"
"189","GO:0001885",70,1.873979701,2.113376433,0,0,0,0,0,0,2.022710355,0,0,2.511257839,0,0,0,0,0,0,1.778164463,0,4.185307317,1.453534741,"endothelial cell","endothelial cell",0.00226760225341615,"endothelial cell development"
"190","GO:0001886",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.307629926,0,1.340697389,0,0,0,"epithelial cell","ureteric bud",0.987864567158072,"endothelial cell morphogenesis"
"191","GO:0001889",55,1.685140789,1.4428661,0,1.458678285,0,0,0,0,0,0,0,2.539975212,0,1.821741538,1.842581657,0,2.38360429,2.36339079,0,0,3.653851432,0,"mature structure","mature structure",1.0286954091169e-24,"liver development"
"192","GO:0001890",190,0,2.476391222,4.543480635,0,0,0,0,0,0,0,0,0,2.336508343,5.79324839,0,0,1.586203217,0,0,8.544491899,3.474836396,4.113777437,"mature structure","mature structure \ specific outcome",2.27103936795785e-12,"placenta development"
"193","GO:0001891",76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.921384614,1.345542321,3.403159646,"apoptotic process","apoptotic process",0.071241974646006,"phagocytic cup"
"194","GO:0001892",177,1.346865208,1.565857069,2.150817718,0,0,0,0,0,0,0,0,0,0,3.772601365,0,0,1.549928505,0,0,5.804509512,1.733887522,3.199773872,"process occurring","process occurring",0.0944731040646779,"embryonic placenta development"
"195","GO:0001893",190,0,2.146152828,1.371497004,0,0,0,1.454721914,0,0,0,0,0,1.685620202,1.496330601,0,0,0,0,0,0,1.316898229,0,"mature structure","mature structure \ specific outcome",2.27103936795785e-12,"maternal placenta development"
"196","GO:0001894",200,0,0,0,0,1.914980093,0,0,0,1.748014168,0,0,0,0,2.518229571,0,1.929912192,0,0,0,2.139755936,1.977753599,1.408073844,"internal steady","internal steady",6.5577385571429e-15,"tissue homeostasis"
"197","GO:0001895",169,0,0,0,0,0,1.424834581,0,0,2.423386785,0,0,0,0,0,0,0,0,0,0,0,1.733887522,0,"camera type \ type eye","camera type \ type eye",0.00220708089071631,"retina homeostasis"
"198","GO:0001910",199,1.397994135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"natural killer","mediated immunity",1.01860947644546e-17,"regulation of leukocyte mediated cytotoxicity"
"199","GO:0001912",2,1.957425871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"directed killing","leukocyte mediated \ mediated cytotoxicity",0.999595093753778,"positive regulation of leukocyte mediated cytotoxicity"
"200","GO:0001914",199,1.658434603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"natural killer","mediated immunity",1.01860947644546e-17,"regulation of T cell mediated cytotoxicity"
"201","GO:0001916",199,2.04412856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"natural killer","mediated immunity",1.01860947644546e-17,"positive regulation of T cell mediated cytotoxicity"
"202","GO:0001917",387,0,0,0,0,0,0,0,0,1.919773849,0,0,0,0,0,0,0,0,1.417632982,0,0,0,0,"outer segment","zonula adherens",0.000991561045903045,"photoreceptor inner segment"
